,date,default_code,name_prod,subcateg_name,st_in,st_out,st_last,order_qty,qty_delivered,selisih,progress_sum,stock-so
2645,2021-12-16,AA013B,Shoe Porto AA 013B Mix size 31-35 @40,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
2646,2021-12-16,E1041L,EVA Porto 1041L size 36-40 @72,Fast,0.0,0.0,12.0,19.0,0.0,19.0,194.0,-182.0
2647,2021-12-16,E1007M,EVA Porto 1007M size 39-44 @48,Very Fast,286.0,342.0,138.0,21.0,21.0,0.0,79.0,59.0
2648,2021-12-16,JANT-1,PortoLady ANT-1 size 37-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649,2021-12-16,E0035K,EVA KananKiri K35 size 24-29 @96,Fast,24.0,30.0,7.0,3.0,0.0,3.0,19.0,-12.0
2650,2021-12-16,E1028B-3,EVA Porto 1028B-3 size 30-35 @72,Very Fast,318.0,327.0,92.0,14.0,16.0,-2.0,110.0,-18.0
2651,2021-12-16,E0605M,EVA Porto 605M size 39-44 @48,Very Fast,47.0,68.0,92.0,51.0,10.0,41.0,224.0,-132.0
2652,2021-12-16,E1006M,EVA Porto 1006M size 39-44 @48,Very Fast,15.0,15.0,82.0,21.0,0.0,21.0,205.0,-123.0
2653,2021-12-16,E1023B-7,EVA Porto 1023B-7 size 30-35 @72,Fast,314.0,262.0,289.0,11.0,8.0,3.0,62.0,227.0
2654,2021-12-16,E1042M,EVA Porto 1042M size 39-44 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2655,2021-12-16,E1040M,EVA Porto 1040M size 40-44 @48,Slow,0.0,2.0,2.0,4.0,0.0,4.0,58.0,-56.0
2656,2021-12-16,AD305K-35,Shoe Porto AD 305K Navy size 26-30 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2657,2021-12-16,JPAX-B,PortoLady PAX-B All Black size 36-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,2021-12-16,E1015M,EVA Porto 1015M size 39-44 @48,Very Fast,393.0,327.0,462.0,7.0,13.0,-6.0,101.0,361.0
2659,2021-12-16,E1006T,EVA Porto 1006T size 18-23 @96,Very Fast,51.0,46.0,94.0,5.0,4.0,1.0,89.0,5.0
2660,2021-12-16,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,2021-12-16,E1029K,EVA Porto 1029K size 24-29 @96,Fast,42.0,44.0,31.0,4.0,0.0,4.0,29.0,2.0
2662,2021-12-16,E1039M,EVA Porto 1039M size 39-44 @48,Fast,28.0,43.0,57.0,5.0,0.0,5.0,82.0,-25.0
2663,2021-12-16,BA202L,Shoe Porto BA 202L size 36-40 @40,Very Fast,8.0,8.0,21.03,20.0,0.0,20.0,178.0,-156.97
2664,2021-12-16,P3019L,PVC Porto 3019L size 36-40 @48,Very Fast,0.0,2.0,35.0,63.0,2.0,61.0,436.0,-401.0
2665,2021-12-16,E1012M,EVA Porto 1012M size 39-44 @48,Very Fast,170.0,210.0,163.0,18.0,24.0,-6.0,65.0,98.0
2666,2021-12-16,E1037B,EVA Porto 1037B size 30-35 @72,Medium,0.0,0.0,0.0,2.0,0.0,2.0,60.0,-60.0
2667,2021-12-16,BA202L-1,Shoe Porto BA 202L-1 size 36-40 @40,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,110.0,-109.0
2668,2021-12-16,AA015L-12,Shoe Porto AA 015L Pink size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2669,2021-12-16,AA003L-02,Shoe Porto AA 003L Grey size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2670,2021-12-16,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,2021-12-16,AA006B,Shoe Porto AA 006B Mix size 31-35 @40,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2672,2021-12-16,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2673,2021-12-16,E0602B,EVA Porto 602B size 30-35 @72,Fast,58.0,73.0,211.0,14.0,12.0,2.0,46.0,165.0
2674,2021-12-16,JXEM,PortoLady XEM size 36-40 @48,Fast,122.0,114.0,88.04,24.0,13.0,11.0,64.0,24.040000000000006
2675,2021-12-16,E1036L,EVA Porto 1036L size 36-40 @48,Slow,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2676,2021-12-16,JPAI,PortoLady PAI size 36-40 @36,Medium,30.0,41.0,46.063,10.0,7.0,3.0,35.0,11.063000000000002
2677,2021-12-16,E1028M,EVA Porto 1028M size 39-44 @48,Fast,29.0,54.0,84.0,2.0,5.0,-3.0,77.0,7.0
2678,2021-12-16,AB010M-00,Shoe Porto AB 010M Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2679,2021-12-16,AA001L-10,Shoe Porto AA 001L Red size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2680,2021-12-16,E1002M,EVA Porto 1002M size 39-43 @48,Very Fast,159.0,206.0,485.0,7.0,32.0,-25.0,68.0,417.0
2681,2021-12-16,BA210L,Shoe Porto BA 210L size 36-40 @40,Very Fast,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02
2682,2021-12-16,AA001B-31,Shoe Porto AA 001B Gemblue size 31-35 @40,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2683,2021-12-16,AD303B-35,Shoe Porto AD 303B Navy size 31-35 @20,Very Fast,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
2684,2021-12-16,E3015L,EVA Porto 3015L size 36-40 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,2021-12-16,JSYS,PortoLady SYS size 36-40 @36,Medium,22.0,24.0,171.0,21.0,0.0,21.0,38.0,133.0
2686,2021-12-16,E1041B,EVA Porto 1041B size 30-35 @72,Fast,78.0,102.0,94.0,5.0,2.0,3.0,107.0,-13.0
2687,2021-12-16,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2688,2021-12-16,AA014L-31,Shoe Porto AA 014L Gemblue size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2689,2021-12-16,E1012B,EVA Porto 1012B size 30-35 @48,Medium,0.0,1.0,163.0,1.0,1.0,0.0,70.0,93.0
2690,2021-12-16,E1038M,EVA Porto 1038M size 39-44 @48,Slow,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2691,2021-12-16,E5006T,EVA KananKiri T5006 size 19-24 @96,Medium,0.0,0.0,0.0,2.0,0.0,2.0,52.0,-52.0
2692,2021-12-16,JDTB,PortoLady DTB size 36-40 @36,Medium,0.0,6.0,4.0,9.0,2.0,7.0,57.0,-53.0
2693,2021-12-16,P3025L,PVC Porto 3025L size 36-40 @48,Fast,0.0,0.0,0.0,5.0,0.0,5.0,185.0,-185.0
2694,2021-12-16,AA001L-35,Shoe Porto AA 001L Navy size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2695,2021-12-16,JBTS,PortoLady BTS size 36-40 @36,Fast,287.0,219.0,165.0,39.0,27.0,12.0,173.0,-8.0
2696,2021-12-16,E-1023L-3,EVA Porto 1023L-3 size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,2021-12-16,E0610B,EVA Porto 610B size 30-35 @72,Medium,0.0,2.0,6.0,10.0,2.0,8.0,41.0,-35.0
2698,2021-12-16,AD302K-12,Shoe Porto AD 302K Pink size 26-30 @20,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
2699,2021-12-16,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,2021-12-16,AA001L-12,Shoe Porto AA 001L Pink size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2701,2021-12-16,BA209L,Shoe Porto BA 209L size 36-40 @40,Very Fast,152.0,159.0,32.0,0.0,3.0,-3.0,45.0,-13.0
2702,2021-12-16,P3002L,PVC Porto 3002L size 36-39 @48,Very Fast,0.0,0.0,0.0,6.0,0.0,6.0,26.0,-26.0
2703,2021-12-16,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,2021-12-16,E1016K,EVA Porto 1016K size 24-29 @96,Very Fast,94.0,77.0,166.0,1.0,10.0,-9.0,79.0,87.0
2705,2021-12-16,AA004L,Shoe Porto AA 004L Mix size 36-40 @20,Very Fast,0.0,0.0,122.0,0.0,0.0,0.0,0.0,122.0
2706,2021-12-16,BA201B-1,Shoe Porto BA 201B-1 All Black size 31-35 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2707,2021-12-16,BA207L-1,Shoe Porto BA 207L-1 Alas Hitam size 36-40 @40,Very Fast,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07
2708,2021-12-16,E1011M,EVA Porto 1011M size 39-43 @48,Very Fast,383.0,408.0,543.0,45.0,41.0,4.0,183.0,360.0
2709,2021-12-16,E1023K-7,EVA Porto 1023K-7 size 24-29 @96,Very Fast,101.0,130.0,101.0,15.0,8.0,7.0,66.0,35.0
2710,2021-12-16,AA009K-02,Shoe Porto AA 009K Grey size 26-30 @40,Very Fast,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0
2711,2021-12-16,AA003L,Shoe Porto AA 003L Mix size 36-40 @20,Very Fast,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0
2712,2021-12-16,E1023K-1,EVA Porto 1023K-1 size 24-29 @96,Very Fast,84.0,110.0,251.0,11.0,14.0,-3.0,39.0,212.0
2713,2021-12-16,AA015L,Shoe Porto AA 015L Mix size 36-40 @20,Very Fast,0.0,0.0,218.0,0.0,0.0,0.0,0.0,218.0
2714,2021-12-16,E1025M,EVA Porto 1025M size 39-44 @48,Slow,17.0,43.0,39.0,1.0,9.0,-8.0,24.0,15.0
2715,2021-12-16,E3032L,EVA Porto 3032L size 36-40 @72,Medium,21.0,28.0,60.0,12.0,2.0,10.0,40.0,20.0
2716,2021-12-16,E1015L,EVA Porto 1015L size 36-40 @72,Very Fast,32.0,49.0,62.0,13.0,1.0,12.0,33.0,29.0
2717,2021-12-16,AA014L,Shoe Porto AA 014L Mix size 36-40 @20,Very Fast,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0
2718,2021-12-16,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2719,2021-12-16,E1006T-120,EVA Porto 1006T-120 size 18-23 @120,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,2021-12-16,JCRV,PortoLady CRV size 36-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2721,2021-12-16,BB202L,Shoe Porto BB 202L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2722,2021-12-16,JAPT,PortoLady APT size 36-40 @36,Slow,20.0,32.0,17.0,2.0,2.0,0.0,16.0,1.0
2723,2021-12-16,JLET,PortoLady LET size 36-40 @24,Slow,27.0,40.0,17.73,5.0,4.0,1.0,9.0,8.73
2724,2021-12-16,BA211L,Shoe Porto BA 211L size 36-40 @40,Very Fast,4.0,9.0,14.0,0.0,0.0,0.0,1.0,13.0
2725,2021-12-16,JDTA-G,PortoLady DTA-G size 36-40 @36,Medium,4.0,12.0,158.28,5.0,6.0,-1.0,35.0,123.28
2726,2021-12-16,JSOC,PortoLady SOC size 36-40 @36,Medium,21.0,32.0,4.0,12.0,0.0,12.0,45.0,-41.0
2727,2021-12-16,E3030L,EVA Porto 3030L size 36-40 @72,Very Fast,31.0,28.0,14.0,26.0,4.0,22.0,385.0,-371.0
2728,2021-12-16,BA205L,Shoe Porto BA 205L size 36-40 @40,Very Fast,0.0,0.0,0.06,0.0,0.0,0.0,44.0,-43.94
2729,2021-12-16,E1006L,EVA Porto 1006L size 36-39 @48,Medium,6.0,6.0,17.0,5.0,0.0,5.0,156.0,-139.0
2730,2021-12-17,AA015M,Shoe Porto AA 015M Mix size 39-43 @20,Very Fast,0.0,0.0,219.0,0.0,0.0,0.0,0.0,219.0
2731,2021-12-17,E1020B-96,EVA Porto 1020B-96 size 30-35 @96,Fast,0.0,0.0,2.0,0.0,0.0,0.0,3.0,-1.0
2732,2021-12-17,AA003M,Shoe Porto AA 003M Mix size 39-43 @20,Very Fast,0.0,0.0,248.0,0.0,0.0,0.0,0.0,248.0
2733,2021-12-17,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2734,2021-12-17,E5006K,EVA KananKiri K5006 size 24-29 @96,Medium,131.0,165.0,59.0,14.0,5.0,9.0,39.0,20.0
2735,2021-12-17,AD302K-12,Shoe Porto AD 302K Pink size 26-30 @20,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
2736,2021-12-17,AA004B,Shoe Porto AA 004B Mix size 31-35 @40,Very Fast,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
2737,2021-12-17,JLET,PortoLady LET size 36-40 @24,Slow,33.0,35.0,15.73,10.0,2.0,8.0,17.0,-1.2699999999999996
2738,2021-12-17,AD305B-12,Shoe Porto AD 305B Pink size 31-35 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2739,2021-12-17,AA001L-12,Shoe Porto AA 001L Pink size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2740,2021-12-17,AA001L-10,Shoe Porto AA 001L Red size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2741,2021-12-17,P3002L,PVC Porto 3002L size 36-39 @48,Very Fast,0.0,0.0,0.0,16.0,0.0,16.0,42.0,-42.0
2742,2021-12-17,JSNT,PortoLady SNT size 36-40 @24,Medium,27.0,34.0,43.0,3.0,7.0,-4.0,11.0,32.0
2743,2021-12-17,E1028M,EVA Porto 1028M size 39-44 @48,Fast,6.0,9.0,81.0,4.0,0.0,4.0,81.0,0.0
2744,2021-12-17,E1031M,EVA Porto 1031M size 39-44 @48,Fast,0.0,0.0,0.0,21.0,0.0,21.0,259.0,-259.0
2745,2021-12-17,E1039M,EVA Porto 1039M size 39-44 @48,Fast,0.0,0.0,57.0,36.0,0.0,36.0,118.0,-61.0
2746,2021-12-17,AA001B-00,Shoe Porto AA 001B Black size 31-35 @40,Very Fast,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
2747,2021-12-17,E1015M,EVA Porto 1015M size 39-44 @48,Very Fast,164.0,222.0,404.0,38.0,17.0,21.0,122.0,282.0
2748,2021-12-17,E1034K,EVA Porto 1034K size 24-29 @96,Very Fast,70.0,102.0,565.0,8.0,19.0,-11.0,85.0,480.0
2749,2021-12-17,E5012T,EVA KananKiri T5012 size 19-24 @120,Slow,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0
2750,2021-12-17,E3027L,EVA Porto 3027L size 36-40 @48,Fast,172.0,155.0,76.0,13.0,0.0,13.0,203.0,-127.0
2751,2021-12-17,E1040M,EVA Porto 1040M size 40-44 @48,Slow,0.0,0.0,2.0,11.0,0.0,11.0,69.0,-67.0
2752,2021-12-17,E3015L,EVA Porto 3015L size 36-40 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,2021-12-17,AA004K,Shoe Porto AA 004K Mix size 26-30 @40,Very Fast,0.0,0.0,39.0,0.0,0.0,0.0,1.0,38.0
2754,2021-12-17,JBCH,PortoLady BCH size 36-40 @24,Slow,3.0,3.0,184.22,0.0,0.0,0.0,13.0,171.22
2755,2021-12-17,E3037L,EVA Porto 3037L size 36-39 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2756,2021-12-17,AA006B,Shoe Porto AA 006B Mix size 31-35 @40,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2757,2021-12-17,E1023K-1,EVA Porto 1023K-1 size 24-29 @96,Very Fast,45.0,51.0,245.0,7.0,6.0,1.0,40.0,205.0
2758,2021-12-17,JFIL,PortoLady FIL size 36-40 @48,Fast,17.0,18.0,80.0,3.0,1.0,2.0,40.0,40.0
2759,2021-12-17,E1012B,EVA Porto 1012B size 30-35 @48,Medium,9.0,10.0,162.0,7.0,1.0,6.0,76.0,86.0
2760,2021-12-17,BA208L,Shoe Porto BA 208L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2761,2021-12-17,JPAI,PortoLady PAI size 36-40 @36,Medium,50.0,56.0,40.063,21.0,6.0,15.0,50.0,-9.936999999999998
2762,2021-12-17,E3030L,EVA Porto 3030L size 36-40 @72,Very Fast,45.0,45.0,14.0,25.0,0.0,25.0,410.0,-396.0
2763,2021-12-17,AA015B,Shoe Porto AA 015B Mix size 31-35 @40,Very Fast,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0
2764,2021-12-17,AA002L-00,Shoe Porto AA 002L Black size 36-40 @20,Very Fast,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
2765,2021-12-17,E-1023L-3,EVA Porto 1023L-3 size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2766,2021-12-17,E1037K,EVA Porto 1037K size 24-29 @96,Slow,0.0,0.0,0.0,4.0,0.0,4.0,44.0,-44.0
2767,2021-12-17,AA014L,Shoe Porto AA 014L Mix size 36-40 @20,Very Fast,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0
2768,2021-12-17,E1017M,EVA Porto 1017M size 39-44 @48,Medium,27.0,33.0,33.0,35.0,1.0,34.0,141.0,-108.0
2769,2021-12-17,AD017L,Shoe Porto AD 017L Mix size 36-40 @20,Very Fast,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0
2770,2021-12-17,JDTA-1,PortoLady DTA-1 size 36-40 @36,Slow,96.0,108.0,41.0,0.0,12.0,-12.0,8.0,33.0
2771,2021-12-17,E1011M,EVA Porto 1011M size 39-43 @48,Very Fast,331.0,413.0,461.0,58.0,24.0,34.0,217.0,244.0
2772,2021-12-17,E1034T,EVA Porto 1034T size 20-23 @96,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2773,2021-12-17,E1029B,EVA Porto 1029B size 30-35 @72,Medium,36.0,44.0,63.0,5.0,7.0,-2.0,43.0,20.0
2774,2021-12-17,E1002B,EVA Porto 1002B size 30-35 @72,Fast,23.0,29.0,56.0,5.0,6.0,-1.0,23.0,33.0
2775,2021-12-17,E1029M,EVA Porto 1029M size 39-44 @48,Fast,34.0,41.0,65.0,5.0,7.0,-2.0,44.0,21.0
2776,2021-12-17,BA212L,Shoe Porto BA 212L size 36-40 @40,Very Fast,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0
2777,2021-12-17,E1007M,EVA Porto 1007M size 39-44 @48,Very Fast,348.0,414.0,72.0,19.0,7.0,12.0,91.0,-19.0
2778,2021-12-17,AA001B-10,Shoe Porto AA 001B Red size 31-35 @40,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2779,2021-12-17,E1031B,EVA Porto 1031B size 30-35 @72,Fast,45.0,51.0,21.0,19.0,1.0,18.0,205.0,-184.0
2780,2021-12-17,E5011T,EVA KananKiri T5011 size 19-24 @96,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2781,2021-12-17,E0602T,EVA Porto 602T size 19-24 @96,Medium,2.0,4.0,63.0,0.0,2.0,-2.0,8.0,55.0
2782,2021-12-17,AB010M-00,Shoe Porto AB 010M Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2783,2021-12-17,BA201L-1,Shoe Porto BA 201L-1 All Black size 36-40 @40,Very Fast,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2784,2021-12-17,AA015L-12,Shoe Porto AA 015L Pink size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2785,2021-12-17,E1034L,EVA Porto 1034L size 36-40 @72,Very Fast,0.0,0.0,0.0,20.0,0.0,20.0,210.0,-210.0
2786,2021-12-17,BA201L,Shoe Porto BA 201L size 36-40 @40,Very Fast,74.0,74.0,6.03,30.0,0.0,30.0,272.0,-265.97
2787,2021-12-17,JANT-1,PortoLady ANT-1 size 37-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2788,2021-12-17,E0711L,EVA Porto 711L size 36-40 @48,Fast,0.0,2.0,58.0,5.0,2.0,3.0,42.0,16.0
2789,2021-12-17,BA201B,Shoe Porto BA 201B size 31-35 @40,Very Fast,0.0,0.0,0.0,9.0,0.0,9.0,134.0,-134.0
2790,2021-12-17,JPAI-1,PortoLady PAI-1 size 36-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2791,2021-12-17,JSOC,PortoLady SOC size 36-40 @36,Medium,0.0,3.0,1.0,1.0,3.0,-2.0,43.0,-42.0
2792,2021-12-17,BA207L-1,Shoe Porto BA 207L-1 Alas Hitam size 36-40 @40,Very Fast,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07
2793,2021-12-17,E0602L,EVA Porto 602L size 36-40 @48,Medium,0.0,0.0,31.0,32.0,0.0,32.0,130.0,-99.0
2794,2021-12-17,E1006T,EVA Porto 1006T size 18-23 @96,Very Fast,76.0,93.0,77.0,10.0,17.0,-7.0,82.0,-5.0
2795,2021-12-17,AA004L,Shoe Porto AA 004L Mix size 36-40 @20,Very Fast,0.0,0.0,122.0,0.0,0.0,0.0,0.0,122.0
2796,2021-12-17,JDTA,PortoLady DTA size 36-40 @36,Very Fast,310.0,406.0,571.6,22.0,37.0,-15.0,86.0,485.6
2797,2021-12-17,AA001M-00,Shoe Porto AA 001M Black size 39-43 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2798,2021-12-17,E0610M,EVA Porto 610M size 39-43 @48,Medium,2.0,2.0,5.0,9.0,0.0,9.0,139.0,-134.0
2799,2021-12-17,E0602K,EVA Porto 602K size 24-29 @96,Fast,8.0,10.0,127.0,5.0,2.0,3.0,23.0,104.0
2800,2021-12-17,AA008M-53,Shoe Porto AA 008M Coffee size 39-43 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2801,2021-12-17,E1023B-7,EVA Porto 1023B-7 size 30-35 @72,Fast,149.0,199.0,239.0,8.0,24.0,-16.0,46.0,193.0
2802,2021-12-17,JCRV,PortoLady CRV size 36-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,2021-12-17,JSYS,PortoLady SYS size 36-40 @36,Medium,70.0,81.0,160.0,13.0,11.0,2.0,40.0,120.0
2804,2021-12-17,E1012M,EVA Porto 1012M size 39-44 @48,Very Fast,232.0,320.0,75.0,19.0,9.0,10.0,75.0,0.0
2805,2021-12-17,BA205L,Shoe Porto BA 205L size 36-40 @40,Very Fast,0.0,0.0,0.06,0.0,0.0,0.0,44.0,-43.94
2806,2021-12-17,JLTC,PortoLady LTC size 36-40 @24,Slow,0.0,0.0,2.36,11.0,0.0,11.0,101.0,-98.64
2807,2021-12-17,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,2021-12-17,BA217L,Shoe Porto BA 217L size 37-40 @40,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,2021-12-17,JBAT,PortoLady BAT size 36-40 @24,Very Fast,593.0,551.0,476.41,89.0,39.0,50.0,206.0,270.41
2810,2021-12-17,BA202B,Shoe Porto BA 202B size 31-35 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,2021-12-17,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,2021-12-17,AD017M,Shoe Porto AD 017M Mix size 39-44 @20,Very Fast,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0
2813,2021-12-17,AA001L-35,Shoe Porto AA 001L Navy size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2814,2021-12-17,AA007L,Shoe Porto AA 007L Mix size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2815,2021-12-17,AB012M-00,Shoe Porto AB 012M Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2816,2021-12-17,JBTS,PortoLady BTS size 36-40 @36,Fast,379.0,520.0,24.0,104.0,16.0,88.0,261.0,-237.0
2817,2021-12-17,E0038B,EVA KananKiri B38 size 30-35 @96,Fast,0.0,24.0,184.0,2.0,0.0,2.0,14.0,170.0
2818,2021-12-17,JKSM,PortoLady KSM size 36-40 @24,Medium,0.0,0.0,8.0,28.0,0.0,28.0,409.0,-401.0
2819,2021-12-17,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2820,2021-12-17,BA213L,Shoe Porto BA 213L size 36-40 @40,Very Fast,47.0,47.0,14.0,27.0,0.0,27.0,168.0,-154.0
2821,2021-12-17,E0038K,EVA KananKiri K38 size 24-29 @96,Fast,1.0,1.0,45.0,4.0,0.0,4.0,15.0,30.0
2822,2021-12-17,AA015L,Shoe Porto AA 015L Mix size 36-40 @20,Very Fast,0.0,0.0,218.0,0.0,0.0,0.0,0.0,218.0
2823,2021-12-17,BA202L,Shoe Porto BA 202L size 36-40 @40,Very Fast,8.0,8.0,21.03,10.0,0.0,10.0,188.0,-166.97
2824,2021-12-17,BA201B-1,Shoe Porto BA 201B-1 All Black size 31-35 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825,2021-12-17,BA215L,Shoe Porto BA 215L size 36-40 @40,Very Fast,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2826,2021-12-17,E1041B,EVA Porto 1041B size 30-35 @72,Fast,140.0,167.0,67.0,3.0,7.0,-4.0,103.0,-36.0
2827,2021-12-17,E3012L,EVA Porto 3012L size 36-40 @48,Fast,29.0,34.0,359.0,44.0,5.0,39.0,65.0,294.0
2828,2021-12-17,AA004L-00,Shoe Porto AA 004L Black size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2829,2021-12-17,AD303K-35,Shoe Porto AD 303K Navy size 26-30 @20,Very Fast,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
2830,2021-12-17,BA203L,Shoe Porto BA 203L size 36-40 @40,Very Fast,54.0,54.0,0.07,7.0,0.0,7.0,124.0,-123.93
2831,2021-12-17,E3005L,EVA Porto 3005L size 36-40 @72,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,2021-12-17,E1016K,EVA Porto 1016K size 24-29 @96,Very Fast,21.0,61.0,126.0,4.0,7.0,-3.0,76.0,50.0
